+-----------------------+-------------------+-----------+-------+
| Player                | 'Equip'           | 'Current' | 'Max' |
| Trumpy                | Haste Vial        | '18'      | 18    |
| Trumpy                | Giant Arrow       | '18'      | 18    |
| Trumpy                | Healer Puppet     | '18'      | 18    |
| Trumpy                | Rage Gem          | '18'      | 18    |
| Trumpy                | Healing Tome      | '11'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| PlausibleAnt          | Giant Gauntlet    | '21'      | 27    |
| PlausibleAnt          | Spiky Ball        | '14'      | 27    |
| PlausibleAnt          | Frozen Arrow      | '21'      | 27    |
| PlausibleAnt          | Fireball          | '11'      | 27    |
| PlausibleAnt          | Magic Mirror      | '20'      | 27    |
| PlausibleAnt          | Barbarian Puppet  | '13'      | 18    |
| PlausibleAnt          | Rage Vial         | '14'      | 18    |
| PlausibleAnt          | Archer Puppet     | '14'      | 18    |
| PlausibleAnt          | Invisibility Vial | '18'      | 18    |
| PlausibleAnt          | Eternal Tome      | '18'      | 18    |
| PlausibleAnt          | Life Gem          | '18'      | 18    |
| PlausibleAnt          | Seeking Shield    | '18'      | 18    |
| PlausibleAnt          | Royal Gem         | '18'      | 18    |
| PlausibleAnt          | Earthquake Boots  | '8'       | 18    |
| PlausibleAnt          | Hog Rider Puppet  | '11'      | 18    |
| PlausibleAnt          | Vampstache        | '18'      | 18    |
| PlausibleAnt          | Giant Arrow       | '8'       | 18    |
| PlausibleAnt          | Healer Puppet     | '8'       | 18    |
| PlausibleAnt          | Rage Gem          | '8'       | 18    |
| PlausibleAnt          | Healing Tome      | '8'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| The Aristocrat        | Giant Gauntlet    | '21'      | 27    |
| The Aristocrat        | Rocket Spear      | '18'      | 27    |
| The Aristocrat        | Spiky Ball        | '21'      | 27    |
| The Aristocrat        | Frozen Arrow      | '21'      | 27    |
| The Aristocrat        | Fireball          | '18'      | 27    |
| The Aristocrat        | Magic Mirror      | '1'       | 27    |
| The Aristocrat        | Barbarian Puppet  | '10'      | 18    |
| The Aristocrat        | Rage Vial         | '15'      | 18    |
| The Aristocrat        | Archer Puppet     | '13'      | 18    |
| The Aristocrat        | Invisibility Vial | '17'      | 18    |
| The Aristocrat        | Eternal Tome      | '18'      | 18    |
| The Aristocrat        | Life Gem          | '15'      | 18    |
| The Aristocrat        | Seeking Shield    | '15'      | 18    |
| The Aristocrat        | Royal Gem         | '18'      | 18    |
| The Aristocrat        | Hog Rider Puppet  | '18'      | 18    |
| The Aristocrat        | Vampstache        | '2'       | 18    |
| The Aristocrat        | Giant Arrow       | '9'       | 18    |
| The Aristocrat        | Healer Puppet     | '18'      | 18    |
| The Aristocrat        | Rage Gem          | '18'      | 18    |
| The Aristocrat        | Healing Tome      | '12'      | 18    |
| The Aristocrat        | Earthquake Boots  | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| KornHub               | Giant Gauntlet    | '8'       | 27    |
| KornHub               | Spiky Ball        | '27'      | 27    |
| KornHub               | Magic Mirror      | '14'      | 27    |
| KornHub               | Barbarian Puppet  | '14'      | 18    |
| KornHub               | Rage Vial         | '18'      | 18    |
| KornHub               | Archer Puppet     | '14'      | 18    |
| KornHub               | Invisibility Vial | '18'      | 18    |
| KornHub               | Eternal Tome      | '17'      | 18    |
| KornHub               | Life Gem          | '18'      | 18    |
| KornHub               | Seeking Shield    | '16'      | 18    |
| KornHub               | Royal Gem         | '18'      | 18    |
| KornHub               | Earthquake Boots  | '8'       | 18    |
| KornHub               | Hog Rider Puppet  | '18'      | 18    |
| KornHub               | Vampstache        | '6'       | 18    |
| KornHub               | Haste Vial        | '7'       | 18    |
| KornHub               | Giant Arrow       | '8'       | 18    |
| KornHub               | Healer Puppet     | '18'      | 18    |
| KornHub               | Rage Gem          | '8'       | 18    |
| KornHub               | Healing Tome      | '6'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| 69 For Dayz           | Magic Mirror      | '11'      | 27    |
| 69 For Dayz           | Barbarian Puppet  | '15'      | 18    |
| 69 For Dayz           | Rage Vial         | '15'      | 18    |
| 69 For Dayz           | Archer Puppet     | '16'      | 18    |
| 69 For Dayz           | Invisibility Vial | '15'      | 18    |
| 69 For Dayz           | Eternal Tome      | '18'      | 18    |
| 69 For Dayz           | Life Gem          | '15'      | 18    |
| 69 For Dayz           | Seeking Shield    | '15'      | 18    |
| 69 For Dayz           | Royal Gem         | '15'      | 18    |
| 69 For Dayz           | Hog Rider Puppet  | '12'      | 18    |
| 69 For Dayz           | Vampstache        | '3'       | 18    |
| 69 For Dayz           | Giant Arrow       | '2'       | 18    |
| 69 For Dayz           | Rage Gem          | '10'      | 18    |
| 69 For Dayz           | Earthquake Boots  | '1'       | 18    |
| 69 For Dayz           | Haste Vial        | '1'       | 18    |
| 69 For Dayz           | Healer Puppet     | '1'       | 18    |
| 69 For Dayz           | Healing Tome      | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| weel                  | Giant Gauntlet    | '23'      | 27    |
| weel                  | Rocket Spear      | '1'       | 27    |
| weel                  | Spiky Ball        | '24'      | 27    |
| weel                  | Frozen Arrow      | '24'      | 27    |
| weel                  | Magic Mirror      | '1'       | 27    |
| weel                  | Barbarian Puppet  | '11'      | 18    |
| weel                  | Rage Vial         | '18'      | 18    |
| weel                  | Archer Puppet     | '12'      | 18    |
| weel                  | Invisibility Vial | '18'      | 18    |
| weel                  | Eternal Tome      | '18'      | 18    |
| weel                  | Life Gem          | '11'      | 18    |
| weel                  | Seeking Shield    | '18'      | 18    |
| weel                  | Royal Gem         | '18'      | 18    |
| weel                  | Vampstache        | '6'       | 18    |
| weel                  | Healer Puppet     | '5'       | 18    |
| weel                  | Rage Gem          | '18'      | 18    |
| weel                  | Healing Tome      | '12'      | 18    |
| weel                  | Earthquake Boots  | '1'       | 18    |
| weel                  | Hog Rider Puppet  | '1'       | 18    |
| weel                  | Haste Vial        | '1'       | 18    |
| weel                  | Giant Arrow       | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| Big Aristocrat        | Giant Gauntlet    | '24'      | 27    |
| Big Aristocrat        | Rocket Spear      | '1'       | 27    |
| Big Aristocrat        | Spiky Ball        | '24'      | 27    |
| Big Aristocrat        | Frozen Arrow      | '24'      | 27    |
| Big Aristocrat        | Fireball          | '16'      | 27    |
| Big Aristocrat        | Magic Mirror      | '1'       | 27    |
| Big Aristocrat        | Barbarian Puppet  | '13'      | 18    |
| Big Aristocrat        | Rage Vial         | '18'      | 18    |
| Big Aristocrat        | Archer Puppet     | '13'      | 18    |
| Big Aristocrat        | Invisibility Vial | '18'      | 18    |
| Big Aristocrat        | Eternal Tome      | '18'      | 18    |
| Big Aristocrat        | Life Gem          | '18'      | 18    |
| Big Aristocrat        | Seeking Shield    | '18'      | 18    |
| Big Aristocrat        | Royal Gem         | '18'      | 18    |
| Big Aristocrat        | Earthquake Boots  | '5'       | 18    |
| Big Aristocrat        | Hog Rider Puppet  | '18'      | 18    |
| Big Aristocrat        | Vampstache        | '4'       | 18    |
| Big Aristocrat        | Haste Vial        | '18'      | 18    |
| Big Aristocrat        | Giant Arrow       | '18'      | 18    |
| Big Aristocrat        | Healer Puppet     | '18'      | 18    |
| Big Aristocrat        | Rage Gem          | '18'      | 18    |
| Big Aristocrat        | Healing Tome      | '12'      | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| LoonGoon              | Giant Gauntlet    | '27'      | 27    |
| LoonGoon              | Rocket Spear      | '8'       | 27    |
| LoonGoon              | Spiky Ball        | '8'       | 27    |
| LoonGoon              | Frozen Arrow      | '27'      | 27    |
| LoonGoon              | Fireball          | '8'       | 27    |
| LoonGoon              | Magic Mirror      | '11'      | 27    |
| LoonGoon              | Barbarian Puppet  | '15'      | 18    |
| LoonGoon              | Rage Vial         | '18'      | 18    |
| LoonGoon              | Archer Puppet     | '15'      | 18    |
| LoonGoon              | Invisibility Vial | '18'      | 18    |
| LoonGoon              | Eternal Tome      | '18'      | 18    |
| LoonGoon              | Life Gem          | '15'      | 18    |
| LoonGoon              | Seeking Shield    | '17'      | 18    |
| LoonGoon              | Royal Gem         | '17'      | 18    |
| LoonGoon              | Earthquake Boots  | '14'      | 18    |
| LoonGoon              | Hog Rider Puppet  | '18'      | 18    |
| LoonGoon              | Vampstache        | '8'       | 18    |
| LoonGoon              | Haste Vial        | '18'      | 18    |
| LoonGoon              | Giant Arrow       | '11'      | 18    |
| LoonGoon              | Rage Gem          | '18'      | 18    |
| LoonGoon              | Healing Tome      | '8'       | 18    |
| LoonGoon              | Healer Puppet     | '1'       | 18    |
| Player                | 'Equip'           | 'Current' | 'Max' |
| patrick               | Giant Gauntlet    | '27'      | 27    |
| patrick               | Rocket Spear      | '8'       | 27    |
| patrick               | Spiky Ball        | '8'       | 27    |
| patrick               | Frozen Arrow      | '27'      | 27    |
| patrick               | Fireball          | '14'      | 27    |
| patrick               | Magic Mirror      | '11'      | 27    |
| patrick               | Barbarian Puppet  | '14'      | 18    |
| patrick               | Rage Vial         | '18'      | 18    |
| patrick               | Archer Puppet     | '17'      | 18    |
| patrick               | Invisibility Vial | '18'      | 18    |
| patrick               | Eternal Tome      | '18'      | 18    |
| patrick               | Life Gem          | '14'      | 18    |
| patrick               | Seeking Shield    | '18'      | 18    |
| patrick               | Royal Gem         | '17'      | 18    |
| patrick               | Earthquake Boots  | '5'       | 18    |
| patrick               | Hog Rider Puppet  | '18'      | 18    |
| patrick               | Vampstache        | '11'      | 18    |
| patrick               | Haste Vial        | '18'      | 18    |
